87.75 42.05 5000 27159.7 1042.7 47821.1 -4.53327366 1
87.85 42.05 5000 27159.7 1042.7 47821.1 -4.51864338 1
87.95 42.05 5000 27159.7 1042.7 47821.1 -4.49675723 1
88.05 42.05 5000 27159.7 1042.7 47821.1 -4.46809281 1
88.15 42.05 5000 27159.7 1042.7 47821.1 -4.43312745 1
88.25 42.05 5000 27159.7 1042.7 47821.1 -4.39232619 1
88.35 42.05 5000 27159.7 1042.7 47821.1 -4.34613511 1
88.45 42.05 5000 27159.7 1042.7 47821.1 -4.29497888 1
88.55 42.05 5000 27159.7 1042.7 47821.1 -4.23926126 1
88.65 42.05 5000 27159.7 1042.7 47821.1 -4.17936768 1
88.75 42.05 5000 27159.7 1042.7 47821.1 -4.11566854 1
88.85 42.05 5000 27159.7 1042.7 47821.1 -4.04852264 1
88.95 42.05 5000 27159.7 1042.7 47821.1 -3.9782802 1
89.05 42.05 5000 27159.7 1042.7 47821.1 -3.90528488 1
89.15 42.05 5000 27159.7 1042.7 47821.1 -3.82987504 1
89.25 42.05 5000 27159.7 1042.7 47821.1 -3.75238391 1
89.35 42.05 5000 27159.7 1042.7 47821.1 -3.67313904 1
89.45 42.05 5000 27159.7 1042.7 47821.1 -3.59246101 1
89.55 42.05 5000 27159.7 1042.7 47821.1 -3.51066183 1
89.65 42.05 5000 27159.7 1042.7 47821.1 -3.42804298 1
89.75 42.05 5000 27159.7 1042.7 47821.1 -3.34489355 1
89.85 42.05 5000 27159.7 1042.7 47821.1 -3.26148839 1
89.95 42.05 5000 27159.7 1042.7 47821.1 -3.17808646 1
83.05 42.15 5000 27159.7 1042.7 47821.1 -4.25687103 1
83.15 42.15 5000 27159.7 1042.7 47821.1 -4.31862444 1
83.25 42.15 5000 27159.7 1042.7 47821.1 -4.37254436 1
83.35 42.15 5000 27159.7 1042.7 47821.1 -4.417793 1
83.45 42.15 5000 27159.7 1042.7 47821.1 -4.45360368 1
83.55 42.15 5000 27159.7 1042.7 47821.1 -4.47931703 1
83.65 42.15 5000 27159.7 1042.7 47821.1 -4.4944202 1
83.75 42.15 5000 27159.7 1042.7 47821.1 -4.49858733 1
83.85 42.15 5000 27159.7 1042.7 47821.1 -4.491719 1
83.95 42.15 5000 27159.7 1042.7 47821.1 -4.47397787 1
84.05 42.15 5000 27159.7 1042.7 47821.1 -4.44581728 1
84.15 42.15 5000 27159.7 1042.7 47821.1 -4.40799974 1
84.25 42.15 5000 27159.7 1042.7 47821.1 -4.36160231 1
84.35 42.15 5000 27159.7 1042.7 47821.1 -4.3080067 1
84.45 42.15 5000 27159.7 1042.7 47821.1 -4.24887315 1
84.55 42.15 5000 27159.7 1042.7 47821.1 -4.18609819 1
84.65 42.15 5000 27159.7 1042.7 47821.1 -4.12175823 1
84.75 42.15 5000 27159.7 1042.7 47821.1 -4.05804181 1
84.85 42.15 5000 27159.7 1042.7 47821.1 -3.99717483 1
84.95 42.15 5000 27159.7 1042.7 47821.1 -3.9413427 1
85.05 42.15 5000 27159.7 1042.7 47821.1 -3.89261425 1
85.15 42.15 5000 27159.7 1042.7 47821.1 -3.8528707 1
85.25 42.15 5000 27159.7 1042.7 47821.1 -3.82374244 1
85.35 42.15 5000 27159.7 1042.7 47821.1 -3.8065556 1
85.45 42.15 5000 27159.7 1042.7 47821.1 -3.80228868 1
85.55 42.15 5000 27159.7 1042.7 47821.1 -3.81153988 1
85.65 42.15 5000 27159.7 1042.7 47821.1 -3.83450484 1
85.75 42.15 5000 27159.7 1042.7 47821.1 -3.8709651 1
85.85 42.15 5000 27159.7 1042.7 47821.1 -3.92028804 1
85.95 42.15 5000 27159.7 1042.7 47821.1 -3.98143916 1
86.05 42.15 5000 27159.7 1042.7 47821.1 -4.05300856 1
86.15 42.15 5000 27159.7 1042.7 47821.1 -4.13325248 1
86.25 42.15 5000 27159.7 1042.7 47821.1 -4.22015069 1
86.35 42.15 5000 27159.7 1042.7 47821.1 -4.31147894 1
86.45 42.15 5000 27159.7 1042.7 47821.1 -4.40489395 1
86.55 42.15 5000 27159.7 1042.7 47821.1 -4.49802663 1
86.65 42.15 5000 27159.7 1042.7 47821.1 -4.58857772 1
86.75 42.15 5000 27159.7 1042.7 47821.1 -4.6744089 1
86.85 42.15 5000 27159.7 1042.7 47821.1 -4.75362247 1
86.95 42.15 5000 27159.7 1042.7 47821.1 -4.82462357 1
87.05 42.15 5000 27159.7 1042.7 47821.1 -4.88616053 1
87.15 42.15 5000 27159.7 1042.7 47821.1 -4.93734134 1
87.25 42.15 5000 27159.7 1042.7 47821.1 -4.977627 1
87.35 42.15 5000 27159.7 1042.7 47821.1 -5.00680427 1
87.45 42.15 5000 27159.7 1042.7 47821.1 -5.02494267 1
87.55 42.15 5000 27159.7 1042.7 47821.1 -5.03234148 1
87.65 42.15 5000 27159.7 1042.7 47821.1 -5.02947234 1
87.75 42.15 5000 27159.7 1042.7 47821.1 -5.01692321 1
87.85 42.15 5000 27159.7 1042.7 47821.1 -4.99534791 1
87.95 42.15 5000 27159.7 1042.7 47821.1 -4.96542415 1
88.05 42.15 5000 27159.7 1042.7 47821.1 -4.92782181 1
88.15 42.15 5000 27159.7 1042.7 47821.1 -4.88318153 1
88.25 42.15 5000 27159.7 1042.7 47821.1 -4.83210273 1
88.35 42.15 5000 27159.7 1042.7 47821.1 -4.77513955 1
88.45 42.15 5000 27159.7 1042.7 47821.1 -4.71280261 1
88.55 42.15 5000 27159.7 1042.7 47821.1 -4.64556445 1
88.65 42.15 5000 27159.7 1042.7 47821.1 -4.57386712 1
88.75 42.15 5000 27159.7 1042.7 47821.1 -4.49812983 1
88.85 42.15 5000 27159.7 1042.7 47821.1 -4.41875609 1
88.95 42.15 5000 27159.7 1042.7 47821.1 -4.33613918 1
89.05 42.15 5000 27159.7 1042.7 47821.1 -4.25066597 1
89.15 42.15 5000 27159.7 1042.7 47821.1 -4.16271887 1
89.25 42.15 5000 27159.7 1042.7 47821.1 -4.07267617 1
89.35 42.15 5000 27159.7 1042.7 47821.1 -3.980911 1
89.45 42.15 5000 27159.7 1042.7 47821.1 -3.88778944 1
89.55 42.15 5000 27159.7 1042.7 47821.1 -3.793668 1
89.65 42.15 5000 27159.7 1042.7 47821.1 -3.69889083 1
89.75 42.15 5000 27159.7 1042.7 47821.1 -3.60378697 1
89.85 42.15 5000 27159.7 1042.7 47821.1 -3.50866789 1
89.95 42.15 5000 27159.7 1042.7 47821.1 -3.41382535 1
83.05 42.25 5000 27159.7 1042.7 47821.1 -4.70022822 1
83.15 42.25 5000 27159.7 1042.7 47821.1 -4.77715091 1
83.25 42.25 5000 27159.7 1042.7 47821.1 -4.84499978 1
83.35 42.25 5000 27159.7 1042.7 47821.1 -4.90261738 1
83.45 42.25 5000 27159.7 1042.7 47821.1 -4.94890837 1
83.55 42.25 5000 27159.7 1042.7 47821.1 -4.98288812 1
83.65 42.25 5000 27159.7 1042.7 47821.1 -5.00373732 1
83.75 42.25 5000 27159.7 1042.7 47821.1 -5.01086054 1
83.85 42.25 5000 27159.7 1042.7 47821.1 -5.00394554 1
83.95 42.25 5000 27159.7 1042.7 47821.1 -4.98301934 1
84.05 42.25 5000 27159.7 1042.7 47821.1 -4.94849598 1
84.15 42.25 5000 27159.7 1042.7 47821.1 -4.90121068 1
84.25 42.25 5000 27159.7 1042.7 47821.1 -4.84243561 1
84.35 42.25 5000 27159.7 1042.7 47821.1 -4.77387302 1
84.45 42.25 5000 27159.7 1042.7 47821.1 -4.69762367 1
84.55 42.25 5000 27159.7 1042.7 47821.1 -4.61613058 1
84.65 42.25 5000 27159.7 1042.7 47821.1 -4.53210063 1
84.75 42.25 5000 27159.7 1042.7 47821.1 -4.44840917 1
84.85 42.25 5000 27159.7 1042.7 47821.1 -4.36799395 1
84.95 42.25 5000 27159.7 1042.7 47821.1 -4.29374607 1
85.05 42.25 5000 27159.7 1042.7 47821.1 -4.22840448 1
85.15 42.25 5000 27159.7 1042.7 47821.1 -4.17445994 1
85.25 42.25 5000 27159.7 1042.7 47821.1 -4.13407206 1
85.35 42.25 5000 27159.7 1042.7 47821.1 -4.10900064 1
85.45 42.25 5000 27159.7 1042.7 47821.1 -4.10055176 1
85.55 42.25 5000 27159.7 1042.7 47821.1 -4.10953695 1
85.65 42.25 5000 27159.7 1042.7 47821.1 -4.13624453 1
85.75 42.25 5000 27159.7 1042.7 47821.1 -4.18042243 1
85.85 42.25 5000 27159.7 1042.7 47821.1 -4.24127331 1
85.95 42.25 5000 27159.7 1042.7 47821.1 -4.3174643 1
86.05 42.25 5000 27159.7 1042.7 47821.1 -4.40715443 1
86.15 42.25 5000 27159.7 1042.7 47821.1 -4.50804358 1
86.25 42.25 5000 27159.7 1042.7 47821.1 -4.61744525 1
86.35 42.25 5000 27159.7 1042.7 47821.1 -4.73238392 1
86.45 42.25 5000 27159.7 1042.7 47821.1 -4.84971402 1
86.55 42.25 5000 27159.7 1042.7 47821.1 -4.96625467 1
86.65 42.25 5000 27159.7 1042.7 47821.1 -5.07893039 1
86.75 42.25 5000 27159.7 1042.7 47821.1 -5.18490677 1
86.85 42.25 5000 27159.7 1042.7 47821.1 -5.28170872 1
86.95 42.25 5000 27159.7 1042.7 47821.1 -5.36731125 1
87.05 42.25 5000 27159.7 1042.7 47821.1 -5.44019522 1
87.15 42.25 5000 27159.7 1042.7 47821.1 -5.49936493 1
87.25 42.25 5000 27159.7 1042.7 47821.1 -5.54432885 1
87.35 42.25 5000 27159.7 1042.7 47821.1 -5.57504892 1
87.45 42.25 5000 27159.7 1042.7 47821.1 -5.59186666 1
87.55 42.25 5000 27159.7 1042.7 47821.1 -5.59541579 1
87.65 42.25 5000 27159.7 1042.7 47821.1 -5.58653154 1
87.75 42.25 5000 27159.7 1042.7 47821.1 -5.56616502 1
87.85 42.25 5000 27159.7 1042.7 47821.1 -5.53530953 1
87.95 42.25 5000 27159.7 1042.7 47821.1 -5.49494275 1
88.05 42.25 5000 27159.7 1042.7 47821.1 -5.44598643 1
88.15 42.25 5000 27159.7 1042.7 47821.1 -5.38928312 1
88.25 42.25 5000 27159.7 1042.7 47821.1 -5.32558736 1
88.35 42.25 5000 27159.7 1042.7 47821.1 -5.25556838 1
88.45 42.25 5000 27159.7 1042.7 47821.1 -5.17982044 1
88.55 42.25 5000 27159.7 1042.7 47821.1 -5.09887735 1
88.65 42.25 5000 27159.7 1042.7 47821.1 -5.01322835 1
88.75 42.25 5000 27159.7 1042.7 47821.1 -4.92333272 1
88.85 42.25 5000 27159.7 1042.7 47821.1 -4.82963222 1
88.95 42.25 5000 27159.7 1042.7 47821.1 -4.73255994 1
89.05 42.25 5000 27159.7 1042.7 47821.1 -4.63254598 1
89.15 42.25 5000 27159.7 1042.7 47821.1 -4.5300199 1
89.25 42.25 5000 27159.7 1042.7 47821.1 -4.4254105 1
89.35 42.25 5000 27159.7 1042.7 47821.1 -4.31914376 1
89.45 42.25 5000 27159.7 1042.7 47821.1 -4.21163946 1
89.55 42.25 5000 27159.7 1042.7 47821.1 -4.10330702 1
89.65 42.25 5000 27159.7 1042.7 47821.1 -3.99454142 1
89.75 42.25 5000 27159.7 1042.7 47821.1 -3.88571907 1
89.85 42.25 5000 27159.7 1042.7 47821.1 -3.77719437 1
89.95 42.25 5000 27159.7 1042.7 47821.1 -3.66929696 1
83.05 42.35 5000 27159.7 1042.7 47821.1 -5.20261374 1
83.15 42.35 5000 27159.7 1042.7 47821.1 -5.2988045 1
83.25 42.35 5000 27159.7 1042.7 47821.1 -5.38455709 1
83.35 42.35 5000 27159.7 1042.7 47821.1 -5.45828292 1
83.45 42.35 5000 27159.7 1042.7 47821.1 -5.51843061 1
83.55 42.35 5000 27159.7 1042.7 47821.1 -5.56355015 1
83.65 42.35 5000 27159.7 1042.7 47821.1 -5.59236837 1
83.75 42.35 5000 27159.7 1042.7 47821.1 -5.60387335 1
83.85 42.35 5000 27159.7 1042.7 47821.1 -5.5974037 1
83.95 42.35 5000 27159.7 1042.7 47821.1 -5.57273663 1
84.05 42.35 5000 27159.7 1042.7 47821.1 -5.53016721 1
84.15 42.35 5000 27159.7 1042.7 47821.1 -5.47057006 1
84.25 42.35 5000 27159.7 1042.7 47821.1 -5.39543453 1
84.35 42.35 5000 27159.7 1042.7 47821.1 -5.30686615 1
84.45 42.35 5000 27159.7 1042.7 47821.1 -5.20754935 1
84.55 42.35 5000 27159.7 1042.7 47821.1 -5.10067095 1
84.65 42.35 5000 27159.7 1042.7 47821.1 -4.98980839 1
84.75 42.35 5000 27159.7 1042.7 47821.1 -4.87879084 1
84.85 42.35 5000 27159.7 1042.7 47821.1 -4.77154486 1
84.95 42.35 5000 27159.7 1042.7 47821.1 -4.67193712 1
85.05 42.35 5000 27159.7 1042.7 47821.1 -4.58362619 1
85.15 42.35 5000 27159.7 1042.7 47821.1 -4.50993195 1
85.25 42.35 5000 27159.7 1042.7 47821.1 -4.45372787 1
85.35 42.35 5000 27159.7 1042.7 47821.1 -4.41735666 1
85.45 42.35 5000 27159.7 1042.7 47821.1 -4.40256683 1
85.55 42.35 5000 27159.7 1042.7 47821.1 -4.41046571 1
85.65 42.35 5000 27159.7 1042.7 47821.1 -4.44148467 1
85.75 42.35 5000 27159.7 1042.7 47821.1 -4.49535391 1
85.85 42.35 5000 27159.7 1042.7 47821.1 -4.57108768 1
85.95 42.35 5000 27159.7 1042.7 47821.1 -4.6669837 1
86.05 42.35 5000 27159.7 1042.7 47821.1 -4.78064422 1
86.15 42.35 5000 27159.7 1042.7 47821.1 -4.90902677 1
86.25 42.35 5000 27159.7 1042.7 47821.1 -5.0485323 1
86.35 42.35 5000 27159.7 1042.7 47821.1 -5.19513444 1
86.45 42.35 5000 27159.7 1042.7 47821.1 -5.34454775 1
86.55 42.35 5000 27159.7 1042.7 47821.1 -5.4924264 1
86.65 42.35 5000 27159.7 1042.7 47821.1 -5.63457744 1
86.75 42.35 5000 27159.7 1042.7 47821.1 -5.76716908 1
86.85 42.35 5000 27159.7 1042.7 47821.1 -5.88691259 1
86.95 42.35 5000 27159.7 1042.7 47821.1 -5.99119943 1
87.05 42.35 5000 27159.7 1042.7 47821.1 -6.07818042 1
87.15 42.35 5000 27159.7 1042.7 47821.1 -6.14678212 1
87.25 42.35 5000 27159.7 1042.7 47821.1 -6.19666348 1
87.35 42.35 5000 27159.7 1042.7 47821.1 -6.22812286 1
87.45 42.35 5000 27159.7 1042.7 47821.1 -6.24197085 1
87.55 42.35 5000 27159.7 1042.7 47821.1 -6.23938596 1
87.65 42.35 5000 27159.7 1042.7 47821.1 -6.22176997 1
87.75 42.35 5000 27159.7 1042.7 47821.1 -6.19061708 1
87.85 42.35 5000 27159.7 1042.7 47821.1 -6.14740656 1
87.95 42.35 5000 27159.7 1042.7 47821.1 -6.09352452 1
88.05 42.35 5000 27159.7 1042.7 47821.1 -6.03021554 1
88.15 42.35 5000 27159.7 1042.7 47821.1 -5.95856166 1
88.25 42.35 5000 27159.7 1042.7 47821.1 -5.87948363 1
88.35 42.35 5000 27159.7 1042.7 47821.1 -5.79375801 1
88.45 42.35 5000 27159.7 1042.7 47821.1 -5.70204375 1
88.55 42.35 5000 27159.7 1042.7 47821.1 -5.60491245 1
88.65 42.35 5000 27159.7 1042.7 47821.1 -5.50287746 1
88.75 42.35 5000 27159.7 1042.7 47821.1 -5.39641927 1
88.85 42.35 5000 27159.7 1042.7 47821.1 -5.28600478 1
88.95 42.35 5000 27159.7 1042.7 47821.1 -5.17210037 1
89.05 42.35 5000 27159.7 1042.7 47821.1 -5.05517898 1
89.15 42.35 5000 27159.7 1042.7 47821.1 -4.93572202 1
89.25 42.35 5000 27159.7 1042.7 47821.1 -4.81421748 1
89.35 42.35 5000 27159.7 1042.7 47821.1 -4.6911552 1
89.45 42.35 5000 27159.7 1042.7 47821.1 -4.56702085 1
89.55 42.35 5000 27159.7 1042.7 47821.1 -4.44228918 1
89.65 42.35 5000 27159.7 1042.7 47821.1 -4.31741745 1
89.75 42.35 5000 27159.7 1042.7 47821.1 -4.19283965 1
89.85 42.35 5000 27159.7 1042.7 47821.1 -4.06896157 1
89.95 42.35 5000 27159.7 1042.7 47821.1 -3.94615719 1
83.05 42.45 5000 27159.7 1042.7 47821.1 -5.77291912 1
83.15 42.45 5000 27159.7 1042.7 47821.1 -5.89365706 1
83.25 42.45 5000 27159.7 1042.7 47821.1 -6.00250946 1
83.35 42.45 5000 27159.7 1042.7 47821.1 -6.09730935 1
83.45 42.45 5000 27159.7 1042.7 47821.1 -6.17587439 1
83.55 42.45 5000 27159.7 1042.7 47821.1 -6.23608958 1
83.65 42.45 5000 27159.7 1042.7 47821.1 -6.27601018 1
83.75 42.45 5000 27159.7 1042.7 47821.1 -6.29398262 1
83.85 42.45 5000 27159.7 1042.7 47821.1 -6.28877852 1
83.95 42.45 5000 27159.7 1042.7 47821.1 -6.25973353 1
84.05 42.45 5000 27159.7 1042.7 47821.1 -6.20687899 1
84.15 42.45 5000 27159.7 1042.7 47821.1 -6.13105196 1
84.25 42.45 5000 27159.7 1042.7 47821.1 -6.03396758 1
84.35 42.45 5000 27159.7 1042.7 47821.1 -5.91823961 1
84.45 42.45 5000 27159.7 1042.7 47821.1 -5.78733901 1
84.55 42.45 5000 27159.7 1042.7 47821.1 -5.64548782 1
84.65 42.45 5000 27159.7 1042.7 47821.1 -5.49749402 1
84.75 42.45 5000 27159.7 1042.7 47821.1 -5.34854199 1
84.85 42.45 5000 27159.7 1042.7 47821.1 -5.20395932 1
84.95 42.45 5000 27159.7 1042.7 47821.1 -5.06898295 1
85.05 42.45 5000 27159.7 1042.7 47821.1 -4.94854585 1
85.15 42.45 5000 27159.7 1042.7 47821.1 -4.84709879 1
85.25 42.45 5000 27159.7 1042.7 47821.1 -4.76847411 1
85.35 42.45 5000 27159.7 1042.7 47821.1 -4.71578947 1
85.45 42.45 5000 27159.7 1042.7 47821.1 -4.691383 1
85.55 42.45 5000 27159.7 1042.7 47821.1 -4.69676836 1
85.65 42.45 5000 27159.7 1042.7 47821.1 -4.73259799 1
85.75 42.45 5000 27159.7 1042.7 47821.1 -4.79862768 1
85.85 42.45 5000 27159.7 1042.7 47821.1 -4.89368162 1
85.95 42.45 5000 27159.7 1042.7 47821.1 -5.01562558 1
86.05 42.45 5000 27159.7 1042.7 47821.1 -5.16136257 1
86.15 42.45 5000 27159.7 1042.7 47821.1 -5.32686962 1
86.25 42.45 5000 27159.7 1042.7 47821.1 -5.50729372 1
86.35 42.45 5000 27159.7 1042.7 47821.1 -5.69711938 1
86.45 42.45 5000 27159.7 1042.7 47821.1 -5.89040874 1
86.55 42.45 5000 27159.7 1042.7 47821.1 -6.08110175 1
86.65 42.45 5000 27159.7 1042.7 47821.1 -6.26335024 1
86.75 42.45 5000 27159.7 1042.7 47821.1 -6.43184966 1
86.85 42.45 5000 27159.7 1042.7 47821.1 -6.58212977 1
86.95 42.45 5000 27159.7 1042.7 47821.1 -6.7107696 1
87.05 42.45 5000 27159.7 1042.7 47821.1 -6.81551348 1
87.15 42.45 5000 27159.7 1042.7 47821.1 -6.89528028 1
87.25 42.45 5000 27159.7 1042.7 47821.1 -6.95007291 1
87.35 42.45 5000 27159.7 1042.7 47821.1 -6.98080864 1
87.45 42.45 5000 27159.7 1042.7 47821.1 -6.98909852 1
87.55 42.45 5000 27159.7 1042.7 47821.1 -6.97700674 1
87.65 42.45 5000 27159.7 1042.7 47821.1 -6.94681858 1
87.75 42.45 5000 27159.7 1042.7 47821.1 -6.90083975 1
87.85 42.45 5000 27159.7 1042.7 47821.1 -6.84124134 1
87.95 42.45 5000 27159.7 1042.7 47821.1 -6.76995714 1
88.05 42.45 5000 27159.7 1042.7 47821.1 -6.68863146 1
88.15 42.45 5000 27159.7 1042.7 47821.1 -6.59861076 1
88.25 42.45 5000 27159.7 1042.7 47821.1 -6.5009682 1
88.35 42.45 5000 27159.7 1042.7 47821.1 -6.39654953 1
88.45 42.45 5000 27159.7 1042.7 47821.1 -6.28602875 1
88.55 42.45 5000 27159.7 1042.7 47821.1 -6.16996443 1
88.65 42.45 5000 27159.7 1042.7 47821.1 -6.04884987 1
88.75 42.45 5000 27159.7 1042.7 47821.1 -5.923153 1
88.85 42.45 5000 27159.7 1042.7 47821.1 -5.79334467 1
88.95 42.45 5000 27159.7 1042.7 47821.1 -5.65991545 1
89.05 42.45 5000 27159.7 1042.7 47821.1 -5.52338242 1
89.15 42.45 5000 27159.7 1042.7 47821.1 -5.38428833 1
89.25 42.45 5000 27159.7 1042.7 47821.1 -5.24319526 1
89.35 42.45 5000 27159.7 1042.7 47821.1 -5.10067508 1
89.45 42.45 5000 27159.7 1042.7 47821.1 -4.95729841 1
89.55 42.45 5000 27159.7 1042.7 47821.1 -4.81362377 1
89.65 42.45 5000 27159.7 1042.7 47821.1 -4.67018747 1
89.75 42.45 5000 27159.7 1042.7 47821.1 -4.52749521 1
89.85 42.45 5000 27159.7 1042.7 47821.1 -4.3860155 1
89.95 42.45 5000 27159.7 1042.7 47821.1 -4.24617497 1
83.05 42.55 5000 27159.7 1042.7 47821.1 -6.42130479 1
83.15 42.55 5000 27159.7 1042.7 47821.1 -6.57339633 1
83.25 42.55 5000 27159.7 1042.7 47821.1 -6.712158 1
83.35 42.55 5000 27159.7 1042.7 47821.1 -6.83465298 1
83.45 42.55 5000 27159.7 1042.7 47821.1 -6.93782988 1
83.55 42.55 5000 27159.7 1042.7 47821.1 -7.01862533 1
83.65 42.55 5000 27159.7 1042.7 47821.1 -7.07410099 1
83.75 42.55 5000 27159.7 1042.7 47821.1 -7.10161442 1
83.85 42.55 5000 27159.7 1042.7 47821.1 -7.09901969 1
83.95 42.55 5000 27159.7 1042.7 47821.1 -7.06488648 1
84.05 42.55 5000 27159.7 1042.7 47821.1 -6.99872004 1
84.15 42.55 5000 27159.7 1042.7 47821.1 -6.9011575 1
84.25 42.55 5000 27159.7 1042.7 47821.1 -6.77411183 1
84.35 42.55 5000 27159.7 1042.7 47821.1 -6.62083521 1
84.45 42.55 5000 27159.7 1042.7 47821.1 -6.44588012 1
84.55 42.55 5000 27159.7 1042.7 47821.1 -6.25494899 1
84.65 42.55 5000 27159.7 1042.7 47821.1 -6.05464096 1
84.75 42.55 5000 27159.7 1042.7 47821.1 -5.85212136 1
84.85 42.55 5000 27159.7 1042.7 47821.1 -5.65475343 1
84.95 42.55 5000 27159.7 1042.7 47821.1 -5.46973631 1
85.05 42.55 5000 27159.7 1042.7 47821.1 -5.30378874 1
85.15 42.55 5000 27159.7 1042.7 47821.1 -5.16290459 1
85.25 42.55 5000 27159.7 1042.7 47821.1 -5.05218901 1
85.35 42.55 5000 27159.7 1042.7 47821.1 -4.97576638 1
85.45 42.55 5000 27159.7 1042.7 47821.1 -4.93673836 1
85.55 42.55 5000 27159.7 1042.7 47821.1 -4.93716414 1
85.65 42.55 5000 27159.7 1042.7 47821.1 -4.97803624 1
85.75 42.55 5000 27159.7 1042.7 47821.1 -5.05923396 1
85.85 42.55 5000 27159.7 1042.7 47821.1 -5.17945032 1
85.95 42.55 5000 27159.7 1042.7 47821.1 -5.33610499 1
86.05 42.55 5000 27159.7 1042.7 47821.1 -5.52527207 1
86.15 42.55 5000 27159.7 1042.7 47821.1 -5.74166203 1
86.25 42.55 5000 27159.7 1042.7 47821.1 -5.97869965 1
86.35 42.55 5000 27159.7 1042.7 47821.1 -6.22872986 1
86.45 42.55 5000 27159.7 1042.7 47821.1 -6.48336282 1
86.55 42.55 5000 27159.7 1042.7 47821.1 -6.73394106 1
86.65 42.55 5000 27159.7 1042.7 47821.1 -6.97208222 1
86.75 42.55 5000 27159.7 1042.7 47821.1 -7.19023003 1
86.85 42.55 5000 27159.7 1042.7 47821.1 -7.38213805 1
86.95 42.55 5000 27159.7 1042.7 47821.1 -7.54322043 1
87.05 42.55 5000 27159.7 1042.7 47821.1 -7.67072675 1
87.15 42.55 5000 27159.7 1042.7 47821.1 -7.76372867 1
87.25 42.55 5000 27159.7 1042.7 47821.1 -7.82293645 1
87.35 42.55 5000 27159.7 1042.7 47821.1 -7.85038648 1
87.45 42.55 5000 27159.7 1042.7 47821.1 -7.84905421 1
87.55 42.55 5000 27159.7 1042.7 47821.1 -7.82244862 1
87.65 42.55 5000 27159.7 1042.7 47821.1 -7.77423722 1
87.75 42.55 5000 27159.7 1042.7 47821.1 -7.70793809 1
87.85 42.55 5000 27159.7 1042.7 47821.1 -7.62669939 1
87.95 42.55 5000 27159.7 1042.7 47821.1 -7.53317176 1
